linea,tren_id,sentido,estacion,dist_km,hora_min
L1,L1-LJ->TH-16,LJ->TH,UTF Santa María,8.705,1304.0
L1,L1-LJ->TH-16,LJ->TH,Los Cóndores,5.637,1307.0
L1,L1-LJ->TH-16,LJ->TH,Hospital Las Higueras,3.487,1309.0
L1,L1-LJ->TH-16,LJ->TH,El Arenal,1.468,1310.0
L1,L1-LJ->TH-16,LJ->TH,Mercado,0.0,1313.0
L1,L1-LJ->TH-17,LJ->TH,LAJA,80.416,1260.0
L1,L1-LJ->TH-17,LJ->TH,SAN ROSENDO,77.816,1266.0
L1,L1-LJ->TH-17,LJ->TH,BUENURAQUI,74.416,1277.0
L1,L1-LJ->TH-17,LJ->TH,GOMERO,67.416,1288.0
L1,L1-LJ->TH-17,LJ->TH,TALCAMÁVIDA,59.916,1300.0
L1,L1-LJ->TH-17,LJ->TH,Los Acacios,55.516,1303.0
L1,L1-LJ->TH-17,LJ->TH,Valle Chanco,54.416,1306.0
L1,L1-LJ->TH-17,LJ->TH,UNIHUE,53.316,1310.0
L1,L1-LJ->TH-17,LJ->TH,San Miguel,50.436,1316.0
L1,L1-LJ->TH-17,LJ->TH,QUILACOYA,46.116,1319.0
L1,L1-LJ->TH-17,LJ->TH,HUALQUI,35.816,1332.0
L1,L1-LJ->TH-17,LJ->TH,OMER HUET,30.908,1338.0
L1,L1-LJ->TH-17,LJ->TH,LA LEONERA,28.643,1341.0
L1,L1-LJ->TH-17,LJ->TH,Manquimávida,27.219,1343.0
L1,L1-LJ->TH-17,LJ->TH,Pedro Medina,25.536,1345.0
L1,L1-LJ->TH-17,LJ->TH,CHIGUAYANTE,24.206,1347.0
L1,L1-LJ->TH-17,LJ->TH,CONCEPCIÓN,14.289,1356.0
L1,L1-LJ->TH-17,LJ->TH,Lorenzo Arenas,11.705,1361.0
L1,L1-LJ->TH-17,LJ->TH,UTF Santa María,8.705,1364.0
L1,L1-LJ->TH-17,LJ->TH,Los Cóndores,5.637,1367.0
L1,L1-LJ->TH-17,LJ->TH,Hospital Las Higueras,3.487,1369.0
L1,L1-LJ->TH-17,LJ->TH,El Arenal,1.468,1370.0
L1,L1-LJ->TH-17,LJ->TH,Mercado,0.0,1373.0
L1,L1-LJ->TH-18,LJ->TH,LAJA,80.416,1320.0
L1,L1-LJ->TH-18,LJ->TH,SAN ROSENDO,77.816,1326.0
L1,L1-LJ->TH-18,LJ->TH,BUENURAQUI,74.416,1337.0
L1,L1-LJ->TH-18,LJ->TH,GOMERO,67.416,1348.0
L1,L1-LJ->TH-18,LJ->TH,TALCAMÁVIDA,59.916,1360.0
L1,L1-LJ->TH-18,LJ->TH,Los Acacios,55.516,1363.0
L1,L1-LJ->TH-18,LJ->TH,Valle Chanco,54.416,1366.0
L1,L1-LJ->TH-18,LJ->TH,UNIHUE,53.316,1370.0
L1,L1-LJ->TH-18,LJ->TH,San Miguel,50.436,1376.0
L1,L1-LJ->TH-18,LJ->TH,QUILACOYA,46.116,1379.0
L1,L1-LJ->TH-18,LJ->TH,HUALQUI,35.816,1392.0
L1,L1-LJ->TH-18,LJ->TH,OMER HUET,30.908,1398.0
L1,L1-LJ->TH-18,LJ->TH,LA LEONERA,28.643,1401.0
L1,L1-LJ->TH-18,LJ->TH,Manquimávida,27.219,1403.0
L1,L1-LJ->TH-18,LJ->TH,Pedro Medina,25.536,1405.0
L1,L1-LJ->TH-18,LJ->TH,CHIGUAYANTE,24.206,1407.0
L1,L1-LJ->TH-18,LJ->TH,CONCEPCIÓN,14.289,1416.0
L1,L1-LJ->TH-18,LJ->TH,Lorenzo Arenas,11.705,1421.0
L1,L1-LJ->TH-18,LJ->TH,UTF Santa María,8.705,1424.0
L1,L1-LJ->TH-18,LJ->TH,Los Cóndores,5.637,1427.0
L1,L1-LJ->TH-18,LJ->TH,Hospital Las Higueras,3.487,1429.0
L1,L1-LJ->TH-18,LJ->TH,El Arenal,1.468,1430.0
L1,L1-LJ->TH-18,LJ->TH,Mercado,0.0,1433.0
L1,L1-LJ->TH-19,LJ->TH,LAJA,80.416,1380.0
L1,L1-LJ->TH-19,LJ->TH,SAN ROSENDO,77.816,1386.0
L1,L1-LJ->TH-19,LJ->TH,BUENURAQUI,74.416,1397.0
L1,L1-LJ->TH-19,LJ->TH,GOMERO,67.416,1408.0
L1,L1-LJ->TH-19,LJ->TH,TALCAMÁVIDA,59.916,1420.0
L1,L1-LJ->TH-19,LJ->TH,Los Acacios,55.516,1423.0
L1,L1-LJ->TH-19,LJ->TH,Valle Chanco,54.416,1426.0
L1,L1-LJ->TH-19,LJ->TH,UNIHUE,53.316,1430.0
L1,L1-LJ->TH-19,LJ->TH,San Miguel,50.436,1436.0
L1,L1-LJ->TH-19,LJ->TH,QUILACOYA,46.116,1439.0
L1,L1-LJ->TH-19,LJ->TH,HUALQUI,35.816,1452.0
L1,L1-LJ->TH-19,LJ->TH,OMER HUET,30.908,1458.0
L1,L1-LJ->TH-19,LJ->TH,LA LEONERA,28.643,1461.0
L1,L1-LJ->TH-19,LJ->TH,Manquimávida,27.219,1463.0
L1,L1-LJ->TH-19,LJ->TH,Pedro Medina,25.536,1465.0
L1,L1-LJ->TH-19,LJ->TH,CHIGUAYANTE,24.206,1467.0
L1,L1-LJ->TH-19,LJ->TH,CONCEPCIÓN,14.289,1476.0
L1,L1-LJ->TH-19,LJ->TH,Lorenzo Arenas,11.705,1481.0
L1,L1-LJ->TH-19,LJ->TH,UTF Santa María,8.705,1484.0
L1,L1-LJ->TH-19,LJ->TH,Los Cóndores,5.637,1487.0
L1,L1-LJ->TH-19,LJ->TH,Hospital Las Higueras,3.487,1489.0
L1,L1-LJ->TH-19,LJ->TH,El Arenal,1.468,1490.0
L1,L1-LJ->TH-19,LJ->TH,Mercado,0.0,1493.0
